2023-01-24 21:49:56,915 INFO    StreamThr :13230 [internal.py:wandb_internal():87] W&B internal server running at pid: 13230, started at: 2023-01-24 21:49:56.914466
2023-01-24 21:49:56,920 DEBUG   HandlerThread:13230 [handler.py:handle_request():144] handle_request: status
2023-01-24 21:49:56,940 INFO    WriterThread:13230 [datastore.py:open_for_write():85] open: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_214956-3d9m0759/run-3d9m0759.wandb
2023-01-24 21:49:56,941 DEBUG   SenderThread:13230 [sender.py:send():334] send: header
2023-01-24 21:49:57,085 DEBUG   SenderThread:13230 [sender.py:send():334] send: run
2023-01-24 21:49:57,599 INFO    SenderThread:13230 [dir_watcher.py:__init__():216] watching files in: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_214956-3d9m0759/files
2023-01-24 21:49:57,599 INFO    SenderThread:13230 [sender.py:_start_run_threads():1065] run started: 3d9m0759 with start time 1674593396.91304
2023-01-24 21:49:57,599 DEBUG   SenderThread:13230 [sender.py:send_request():361] send_request: summary_record
2023-01-24 21:49:57,600 INFO    SenderThread:13230 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-24 21:49:57,604 DEBUG   HandlerThread:13230 [handler.py:handle_request():144] handle_request: check_version
2023-01-24 21:49:57,605 DEBUG   SenderThread:13230 [sender.py:send_request():361] send_request: check_version
2023-01-24 21:49:57,794 DEBUG   HandlerThread:13230 [handler.py:handle_request():144] handle_request: run_start
2023-01-24 21:49:57,796 DEBUG   HandlerThread:13230 [system_info.py:__init__():31] System info init
2023-01-24 21:49:57,796 DEBUG   HandlerThread:13230 [system_info.py:__init__():46] System info init done
2023-01-24 21:49:57,796 INFO    HandlerThread:13230 [system_monitor.py:start():151] Starting system monitor
2023-01-24 21:49:57,797 INFO    SystemMonitor:13230 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-24 21:49:57,799 INFO    SystemMonitor:13230 [interfaces.py:start():168] Started cpu
2023-01-24 21:49:57,800 INFO    HandlerThread:13230 [system_monitor.py:probe():172] Collecting system info
2023-01-24 21:49:57,801 INFO    SystemMonitor:13230 [interfaces.py:start():168] Started disk
2023-01-24 21:49:57,802 INFO    SystemMonitor:13230 [interfaces.py:start():168] Started memory
2023-01-24 21:49:57,805 INFO    SystemMonitor:13230 [interfaces.py:start():168] Started network
2023-01-24 21:49:57,817 DEBUG   HandlerThread:13230 [system_info.py:probe():195] Probing system
2023-01-24 21:49:57,951 DEBUG   HandlerThread:13230 [system_info.py:_probe_git():180] Probing git
2023-01-24 21:49:57,964 DEBUG   HandlerThread:13230 [system_info.py:_probe_git():188] Probing git done
2023-01-24 21:49:57,964 DEBUG   HandlerThread:13230 [system_info.py:probe():241] Probing system done
2023-01-24 21:49:57,964 DEBUG   HandlerThread:13230 [system_monitor.py:probe():181] {'os': 'Linux-5.10.102.1-microsoft-standard-WSL2-x86_64-with-glibc2.10', 'python': '3.8.15', 'heartbeatAt': '2023-01-24T20:49:57.817405', 'startedAt': '2023-01-24T20:49:56.884345', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': 'EDA.ipynb', 'root': '/home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises', 'git': {'remote': 'https://github.com/BialyMT92/cd0581-building-a-reproducible-model-workflow-exercises.git', 'commit': 'f8ceef1ef5f8d5e8ac5995dbf09d0c6d8be15827'}, 'email': None, 'host': 'DESKTOP-AKO1G91', 'username': 'bialekm', 'executable': '/home/bialekm/miniconda3/envs/mlflow-b28a9b6d44a08c5d3ee287b52e246e53c3d78847/bin/python', 'cpu_count': 2, 'cpu_count_logical': 4, 'cpu_freq': {'current': 2294.688, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2294.688, 'min': 0.0, 'max': 0.0}, {'current': 2294.688, 'min': 0.0, 'max': 0.0}, {'current': 2294.688, 'min': 0.0, 'max': 0.0}, {'current': 2294.688, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 250.98248672485352, 'used': 12.57843017578125}, 'memory': {'total': 12.378826141357422}}
2023-01-24 21:49:57,964 INFO    HandlerThread:13230 [system_monitor.py:probe():182] Finished collecting system info
2023-01-24 21:49:57,964 INFO    HandlerThread:13230 [system_monitor.py:probe():185] Publishing system info
2023-01-24 21:49:57,964 DEBUG   HandlerThread:13230 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-01-24 21:49:57,965 DEBUG   HandlerThread:13230 [system_info.py:_save_pip():67] Saving pip packages done
2023-01-24 21:49:57,965 DEBUG   HandlerThread:13230 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-01-24 21:49:58,601 INFO    Thread-13 :13230 [dir_watcher.py:_on_file_created():275] file/dir created: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_214956-3d9m0759/files/conda-environment.yaml
2023-01-24 21:49:58,602 INFO    Thread-13 :13230 [dir_watcher.py:_on_file_created():275] file/dir created: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_214956-3d9m0759/files/wandb-summary.json
2023-01-24 21:49:58,602 INFO    Thread-13 :13230 [dir_watcher.py:_on_file_created():275] file/dir created: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_214956-3d9m0759/files/requirements.txt
2023-01-24 21:50:02,942 DEBUG   HandlerThread:13230 [system_info.py:_save_conda():86] Saving conda packages done
2023-01-24 21:50:02,942 DEBUG   HandlerThread:13230 [system_info.py:_save_code():89] Saving code
2023-01-24 21:50:02,942 WARNING HandlerThread:13230 [system_info.py:_save_code():91] unable to save code -- program entry not found
2023-01-24 21:50:02,942 DEBUG   HandlerThread:13230 [system_info.py:_save_patches():127] Saving git patches
2023-01-24 21:50:02,987 DEBUG   HandlerThread:13230 [system_info.py:_save_patches():169] Saving git patches done
2023-01-24 21:50:02,988 INFO    HandlerThread:13230 [system_monitor.py:probe():187] Finished publishing system info
2023-01-24 21:50:02,990 DEBUG   HandlerThread:13230 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:50:02,991 DEBUG   HandlerThread:13230 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:50:02,992 DEBUG   SenderThread:13230 [sender.py:send():334] send: files
2023-01-24 21:50:02,992 INFO    SenderThread:13230 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2023-01-24 21:50:02,992 INFO    SenderThread:13230 [sender.py:_save_file():1319] saving file diff.patch with policy now
2023-01-24 21:50:03,038 DEBUG   HandlerThread:13230 [handler.py:handle_request():144] handle_request: stop_status
2023-01-24 21:50:03,038 DEBUG   SenderThread:13230 [sender.py:send_request():361] send_request: stop_status
2023-01-24 21:50:03,269 DEBUG   SenderThread:13230 [sender.py:send():334] send: telemetry
2023-01-24 21:50:03,299 DEBUG   HandlerThread:13230 [handler.py:handle_request():144] handle_request: log_artifact
2023-01-24 21:50:03,301 DEBUG   SenderThread:13230 [sender.py:send_request():361] send_request: log_artifact
2023-01-24 21:50:03,303 DEBUG   HandlerThread:13230 [handler.py:handle_request():144] handle_request: pause
2023-01-24 21:50:03,309 INFO    HandlerThread:13230 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-01-24 21:50:03,309 INFO    HandlerThread:13230 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 21:50:03,323 DEBUG   SystemMonitor:13230 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-24 21:50:03,323 INFO    HandlerThread:13230 [interfaces.py:finish():175] Joined cpu
2023-01-24 21:50:03,324 DEBUG   SystemMonitor:13230 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-24 21:50:03,325 DEBUG   SystemMonitor:13230 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-24 21:50:03,325 INFO    HandlerThread:13230 [interfaces.py:finish():175] Joined disk
2023-01-24 21:50:03,327 INFO    HandlerThread:13230 [interfaces.py:finish():175] Joined memory
2023-01-24 21:50:03,327 INFO    HandlerThread:13230 [interfaces.py:finish():175] Joined network
2023-01-24 21:50:03,602 INFO    Thread-13 :13230 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_214956-3d9m0759/files/conda-environment.yaml
2023-01-24 21:50:03,602 INFO    Thread-13 :13230 [dir_watcher.py:_on_file_created():275] file/dir created: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_214956-3d9m0759/files/diff.patch
2023-01-24 21:50:03,603 INFO    Thread-13 :13230 [dir_watcher.py:_on_file_created():275] file/dir created: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_214956-3d9m0759/files/wandb-metadata.json
2023-01-24 21:50:03,718 INFO    Thread-16 :13230 [upload_job.py:push():143] Uploaded file /tmp/tmp9xuiuq4iwandb/bus1cjx9-wandb-metadata.json
2023-01-24 21:50:03,955 INFO    Thread-17 :13230 [upload_job.py:push():143] Uploaded file /tmp/tmp9xuiuq4iwandb/kl46k1p7-diff.patch
2023-01-24 21:50:04,592 DEBUG   HandlerThread:13230 [handler.py:handle_request():144] handle_request: resume
2023-01-24 21:50:04,592 INFO    HandlerThread:13230 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-01-24 21:50:04,593 INFO    HandlerThread:13230 [system_monitor.py:start():151] Starting system monitor
2023-01-24 21:50:04,593 INFO    SystemMonitor:13230 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-24 21:50:04,594 INFO    SystemMonitor:13230 [interfaces.py:start():168] Started cpu
2023-01-24 21:50:04,595 INFO    SystemMonitor:13230 [interfaces.py:start():168] Started disk
2023-01-24 21:50:04,597 INFO    SystemMonitor:13230 [interfaces.py:start():168] Started memory
2023-01-24 21:50:04,600 INFO    SystemMonitor:13230 [interfaces.py:start():168] Started network
2023-01-24 21:50:05,602 INFO    Thread-19 :13230 [upload_job.py:push():101] Uploaded file /home/bialekm/.local/share/wandb/artifacts/staging/tmpznumk2bu
2023-01-24 21:50:06,462 DEBUG   HandlerThread:13230 [handler.py:handle_request():144] handle_request: log_artifact
2023-01-24 21:50:06,469 DEBUG   HandlerThread:13230 [handler.py:handle_request():144] handle_request: pause
2023-01-24 21:50:06,469 INFO    HandlerThread:13230 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-01-24 21:50:06,469 INFO    HandlerThread:13230 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 21:50:06,473 DEBUG   SystemMonitor:13230 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-24 21:50:06,474 DEBUG   SystemMonitor:13230 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-24 21:50:06,476 DEBUG   SystemMonitor:13230 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-24 21:50:06,475 INFO    HandlerThread:13230 [interfaces.py:finish():175] Joined cpu
2023-01-24 21:50:06,479 INFO    HandlerThread:13230 [interfaces.py:finish():175] Joined disk
2023-01-24 21:50:06,479 INFO    HandlerThread:13230 [interfaces.py:finish():175] Joined memory
2023-01-24 21:50:06,479 INFO    HandlerThread:13230 [interfaces.py:finish():175] Joined network
2023-01-24 21:50:07,237 INFO    SenderThread:13230 [sender.py:send_request_log_artifact():1379] logged artifact source-exercise_4-None - {'id': 'QXJ0aWZhY3Q6MzQxNTIwMjQ3', 'digest': '9b18ea882c9661daf3eeef59df13dfbd', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwNDgzNjUz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzQxNTA1ODk1', 'versionIndex': 18}}, 'version': 'latest'}
2023-01-24 21:50:07,238 DEBUG   SenderThread:13230 [sender.py:send():334] send: stats
2023-01-24 21:50:07,239 DEBUG   SenderThread:13230 [sender.py:send():334] send: use_artifact
2023-01-24 21:50:07,239 DEBUG   SenderThread:13230 [sender.py:send_request():361] send_request: log_artifact
2023-01-24 21:50:07,277 DEBUG   HandlerThread:13230 [handler.py:handle_request():144] handle_request: resume
2023-01-24 21:50:07,277 INFO    HandlerThread:13230 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-01-24 21:50:07,277 INFO    HandlerThread:13230 [system_monitor.py:start():151] Starting system monitor
2023-01-24 21:50:07,278 INFO    SystemMonitor:13230 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-24 21:50:07,278 INFO    SystemMonitor:13230 [interfaces.py:start():168] Started cpu
2023-01-24 21:50:07,279 INFO    SystemMonitor:13230 [interfaces.py:start():168] Started disk
2023-01-24 21:50:07,279 INFO    SystemMonitor:13230 [interfaces.py:start():168] Started memory
2023-01-24 21:50:07,283 INFO    SystemMonitor:13230 [interfaces.py:start():168] Started network
2023-01-24 21:50:07,639 DEBUG   HandlerThread:13230 [handler.py:handle_request():144] handle_request: log_artifact
2023-01-24 21:50:07,644 DEBUG   HandlerThread:13230 [handler.py:handle_request():144] handle_request: pause
2023-01-24 21:50:07,644 INFO    HandlerThread:13230 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-01-24 21:50:07,644 INFO    HandlerThread:13230 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 21:50:07,646 DEBUG   SystemMonitor:13230 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-24 21:50:07,649 DEBUG   SystemMonitor:13230 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-24 21:50:07,649 DEBUG   SystemMonitor:13230 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-24 21:50:07,652 INFO    HandlerThread:13230 [interfaces.py:finish():175] Joined cpu
2023-01-24 21:50:07,653 INFO    HandlerThread:13230 [interfaces.py:finish():175] Joined disk
2023-01-24 21:50:07,653 INFO    HandlerThread:13230 [interfaces.py:finish():175] Joined memory
